session_id,user_id,session_source,timestamp,event,register_date,age,gender,region,transaction_id,paid_time,total_amount,payment_method,product_id,category_id,category
9599,2990,Organic Social,3/1/22,Paid,2/26/22,19,F,Utara,3397,3/1/22,83000,Transfer Rekening,G2,G,G. Unggas
9597,2989,CPC,3/1/22,Paid,2/28/22,28,M,Timur,3398,3/1/22,138000,Virtual Account,E4,E,E. Kebutuhan Pokok
9603,2991,CPC,3/1/22,Paid,2/28/22,27,F,Selatan,3399,3/1/22,62000,QRIS,B2,B,B. Makanan Beku
9604,2992,CPC,3/1/22,Paid,2/26/22,24,F,Timur,3400,3/1/22,92000,QRIS,E1,E,E. Kebutuhan Pokok
9613,2993,CPC,3/1/22,Paid,2/27/22,28,F,Selatan,3401,3/1/22,624000,Transfer Rekening,H2,H,H. Daging Beku
9617,2994,CPC,3/1/22,Paid,2/28/22,24,M,Timur,3402,3/1/22,73000,QRIS,F4,F,F. Paket Masak
9607,2487,Organic Search,3/1/22,Paid,2/19/22,36,F,Timur,3403,3/1/22,302000,QRIS,E4,E,E. Kebutuhan Pokok
9621,1964,Organic Social,3/1/22,Paid,2/7/22,33,M,Selatan,3404,3/1/22,240000,Transfer Rekening,E2,E,E. Kebutuhan Pokok
9622,2996,Organic Social,3/1/22,Paid,2/27/22,29,M,Barat,3405,3/1/22,549000,Kartu Debit,F3,F,F. Paket Masak
9619,2995,CPC,3/1/22,Paid,2/27/22,25,M,Selatan,3406,3/1/22,691000,Kartu Kredit,H1,H,H. Daging Beku
9625,2998,CPC,3/1/22,Paid,2/27/22,29,F,Selatan,3408,3/1/22,396000,Transfer Rekening,J2,J,J. Bumbu Dapur
9624,2997,Organic Social,3/1/22,Paid,2/27/22,40,M,Timur,3409,3/1/22,260000,QRIS,E3,E,E. Kebutuhan Pokok
9632,2999,CPC,3/1/22,Paid,2/28/22,26,F,Barat,3410,3/1/22,125000,QRIS,E4,E,E. Kebutuhan Pokok
9637,3001,CPC,3/1/22,Paid,2/28/22,40,M,Selatan,3411,3/1/22,312000,Virtual Account,G1,G,G. Unggas
9636,3000,Organic Social,3/1/22,Paid,2/28/22,24,M,Utara,3412,3/1/22,376000,Transfer Rekening,E3,E,E. Kebutuhan Pokok
9645,3002,CPC,3/1/22,Paid,2/27/22,26,F,Barat,3413,3/1/22,317000,Kartu Kredit,G1,G,G. Unggas
9646,3003,CPC,3/1/22,Paid,2/28/22,21,M,Pusat,3414,3/1/22,110000,QRIS,F1,F,F. Paket Masak
9652,3005,CPC,3/1/22,Paid,2/27/22,36,F,Selatan,3415,3/1/22,230000,Virtual Account,E2,E,E. Kebutuhan Pokok
9649,3004,Organic Social,3/1/22,Paid,2/28/22,38,F,Timur,3416,3/1/22,312000,Virtual Account,J2,J,J. Bumbu Dapur
9657,413,Direct,3/1/22,Paid,1/8/22,37,M,Utara,3417,3/1/22,115000,QRIS,E4,E,E. Kebutuhan Pokok
9658,3006,CPC,3/1/22,Paid,2/28/22,40,M,Selatan,3418,3/1/22,24000,QRIS,A3,A,A. Sayur
9663,462,CPC,3/1/22,Paid,1/7/22,26,F,Pusat,3419,3/1/22,285000,QRIS,C3,C,C. Susu & Olahan Susu
9662,3007,Organic Social,3/1/22,Paid,3/1/22,27,M,Barat,3420,3/1/22,513000,Kartu Debit,H2,H,H. Daging Beku
9670,3008,CPC,3/1/22,Paid,2/26/22,23,M,Selatan,3421,3/1/22,90000,Virtual Account,E1,E,E. Kebutuhan Pokok
9672,2519,Direct,3/1/22,Paid,2/22/22,40,F,Timur,3422,3/1/22,490000,Virtual Account,E3,E,E. Kebutuhan Pokok
9682,3009,Organic Search,3/1/22,Paid,2/27/22,31,M,Selatan,3423,3/1/22,282000,QRIS,E1,E,E. Kebutuhan Pokok
9691,3010,CPC,3/1/22,Paid,2/28/22,23,F,Timur,3424,3/1/22,96000,Kartu Debit,E4,E,E. Kebutuhan Pokok
9694,3011,Organic Social,3/1/22,Paid,3/1/22,27,F,Selatan,3425,3/1/22,253000,QRIS,E3,E,E. Kebutuhan Pokok
9700,3012,Direct,3/1/22,Paid,2/27/22,34,M,Utara,3426,3/1/22,205000,QRIS,G2,G,G. Unggas
9703,3013,CPC,3/1/22,Paid,2/28/22,40,F,Timur,3427,3/1/22,264000,Kartu Kredit,J1,J,J. Bumbu Dapur
9705,3015,CPC,3/1/22,Paid,2/28/22,36,F,Selatan,3428,3/1/22,180000,Transfer Rekening,E2,E,E. Kebutuhan Pokok
9707,3016,CPC,3/1/22,Paid,2/26/22,31,F,Barat,3429,3/1/22,474000,Transfer Rekening,J2,J,J. Bumbu Dapur
9704,3014,Organic Social,3/1/22,Paid,2/26/22,26,M,Timur,3430,3/1/22,100000,QRIS,E1,E,E. Kebutuhan Pokok
9709,2907,Organic Search,3/1/22,Paid,2/27/22,26,F,Utara,3431,3/1/22,482000,Kartu Kredit,H2,H,H. Daging Beku
9710,3017,Organic Social,3/1/22,Paid,2/26/22,27,M,Selatan,3432,3/1/22,110000,Kartu Debit,G1,G,G. Unggas
9711,3018,CPC,3/1/22,Paid,2/28/22,36,F,Timur,3433,3/1/22,209000,Virtual Account,J2,J,J. Bumbu Dapur
9712,412,Email,3/1/22,Paid,1/8/22,21,F,Timur,3434,3/1/22,136000,QRIS,J2,J,J. Bumbu Dapur
9713,3019,Organic Social,3/1/22,Paid,2/27/22,24,M,Timur,3435,3/1/22,92000,Virtual Account,E2,E,E. Kebutuhan Pokok
9717,3020,CPC,3/1/22,Paid,2/28/22,40,M,Selatan,3436,3/1/22,65000,QRIS,B1,B,B. Makanan Beku
9719,3021,Direct,3/1/22,Paid,2/28/22,33,M,Timur,3437,3/1/22,150000,QRIS,F2,F,F. Paket Masak
9720,2839,Email,3/1/22,Paid,2/27/22,27,M,Barat,3438,3/1/22,170000,Kartu Kredit,J2,J,J. Bumbu Dapur
9723,3022,CPC,3/1/22,Paid,2/28/22,24,F,Barat,3439,3/1/22,152000,QRIS,H2,H,H. Daging Beku
9726,3023,CPC,3/1/22,Paid,2/28/22,33,F,Pusat,3440,3/1/22,352000,QRIS,H1,H,H. Daging Beku
9731,3024,Direct,3/1/22,Paid,2/28/22,32,F,Selatan,3441,3/1/22,68000,Virtual Account,B3,B,B. Makanan Beku
9740,3026,CPC,3/1/22,Paid,2/28/22,19,F,Selatan,3442,3/1/22,80000,Kartu Kredit,B2,B,B. Makanan Beku
9738,3025,CPC,3/1/22,Paid,2/28/22,29,M,Pusat,3443,3/1/22,596000,Transfer Rekening,H2,H,H. Daging Beku
9741,3027,Organic Social,3/1/22,Paid,2/28/22,33,M,Pusat,3444,3/1/22,500000,Transfer Rekening,H2,H,H. Daging Beku
9743,3028,CPC,3/1/22,Paid,2/28/22,30,F,Utara,3445,3/1/22,36000,Virtual Account,A3,A,A. Sayur
9753,3029,CPC,3/1/22,Paid,2/27/22,27,F,Selatan,3446,3/1/22,86000,QRIS,G2,G,G. Unggas
9756,3030,CPC,3/1/22,Paid,2/28/22,25,M,Timur,3447,3/1/22,105000,Virtual Account,E2,E,E. Kebutuhan Pokok
9757,3031,Organic Search,3/1/22,Paid,3/1/22,30,M,Pusat,3448,3/1/22,190000,Kartu Kredit,E4,E,E. Kebutuhan Pokok
9767,3032,CPC,3/1/22,Paid,2/27/22,24,F,Selatan,3449,3/1/22,217000,Kartu Kredit,C3,C,C. Susu & Olahan Susu
9772,3034,CPC,3/1/22,Paid,3/1/22,24,M,Timur,3450,3/1/22,60000,Transfer Rekening,B2,B,B. Makanan Beku
9771,3033,CPC,3/1/22,Paid,2/27/22,36,M,Pusat,3451,3/1/22,381000,Transfer Rekening,E4,E,E. Kebutuhan Pokok
9774,3035,Organic Social,3/1/22,Paid,2/28/22,31,F,Pusat,3452,3/1/22,422000,QRIS,E4,E,E. Kebutuhan Pokok
9782,3036,CPC,3/1/22,Paid,2/28/22,37,M,Timur,3453,3/1/22,115000,QRIS,B2,B,B. Makanan Beku
9788,3037,CPC,3/1/22,Paid,2/28/22,27,M,Timur,3454,3/1/22,76000,Virtual Account,J1,J,J. Bumbu Dapur
9790,3038,CPC,3/1/22,Paid,2/28/22,34,F,Timur,3455,3/1/22,365000,QRIS,F2,F,F. Paket Masak
9794,3039,CPC,3/1/22,Paid,2/28/22,35,F,Selatan,3456,3/1/22,408000,Kartu Kredit,F2,F,F. Paket Masak
9800,556,Organic Social,3/1/22,Paid,1/13/22,25,M,Selatan,3458,3/1/22,452000,QRIS,J1,J,J. Bumbu Dapur
9806,3040,Organic Social,3/1/22,Paid,3/1/22,20,M,Pusat,3459,3/1/22,93000,Transfer Rekening,E4,E,E. Kebutuhan Pokok
9813,1267,Email,3/1/22,Paid,1/27/22,20,M,Barat,3460,3/1/22,93000,QRIS,J1,J,J. Bumbu Dapur
9816,3041,CPC,3/1/22,Paid,3/1/22,21,M,Barat,3461,3/1/22,40000,QRIS,J1,J,J. Bumbu Dapur
9819,3043,Organic Social,3/1/22,Paid,2/28/22,35,F,Pusat,3462,3/1/22,412000,Virtual Account,H1,H,H. Daging Beku
9818,3042,CPC,3/1/22,Paid,3/1/22,24,M,Selatan,3463,3/1/22,440000,Kartu Debit,H2,H,H. Daging Beku
9824,3044,CPC,3/1/22,Paid,2/28/22,25,M,Selatan,3464,3/1/22,817000,Kartu Kredit,H1,H,H. Daging Beku
9828,3046,CPC,3/1/22,Paid,3/1/22,28,F,Barat,3465,3/1/22,440000,Virtual Account,E2,E,E. Kebutuhan Pokok
9826,1640,Email,3/1/22,Paid,2/3/22,24,M,Barat,3466,3/1/22,433000,Kartu Kredit,F4,F,F. Paket Masak
9827,3045,CPC,3/1/22,Paid,2/26/22,24,F,Barat,3467,3/1/22,222000,QRIS,J2,J,J. Bumbu Dapur
9831,3047,Organic Social,3/1/22,Paid,2/28/22,20,M,Utara,3468,3/1/22,98000,Kartu Debit,E1,E,E. Kebutuhan Pokok
9830,1506,Organic Search,3/1/22,Paid,1/31/22,36,M,Selatan,3469,3/1/22,301000,Kartu Kredit,E4,E,E. Kebutuhan Pokok
9832,3048,Organic Social,3/1/22,Paid,2/28/22,37,M,Selatan,3470,3/1/22,140000,Kartu Kredit,E3,E,E. Kebutuhan Pokok
9835,3049,Organic Search,3/1/22,Paid,2/28/22,25,F,Timur,3471,3/1/22,94000,QRIS,E2,E,E. Kebutuhan Pokok
9839,3050,CPC,3/1/22,Paid,3/1/22,28,F,Timur,3472,3/1/22,132000,Transfer Rekening,J1,J,J. Bumbu Dapur
9847,3051,CPC,3/1/22,Paid,2/28/22,35,F,Pusat,3473,3/1/22,85000,QRIS,G2,G,G. Unggas
9850,3052,CPC,3/1/22,Paid,2/28/22,24,F,Timur,3474,3/1/22,62000,QRIS,B2,B,B. Makanan Beku
9851,1665,Organic Search,3/1/22,Paid,2/1/22,37,M,Selatan,3475,3/1/22,260000,Virtual Account,E4,E,E. Kebutuhan Pokok
9858,3054,Organic Search,3/1/22,Paid,3/1/22,31,F,Selatan,3476,3/1/22,895000,Kartu Kredit,H2,H,H. Daging Beku
9856,3053,Organic Social,3/1/22,Paid,3/1/22,19,F,Pusat,3477,3/1/22,35000,Virtual Account,B1,B,B. Makanan Beku
9859,3055,CPC,3/1/22,Paid,2/28/22,36,M,Pusat,3478,3/1/22,346000,Virtual Account,H2,H,H. Daging Beku
9861,3056,CPC,3/1/22,Paid,2/28/22,27,M,Selatan,3479,3/1/22,180000,Virtual Account,J1,J,J. Bumbu Dapur
9862,3057,CPC,3/1/22,Paid,2/27/22,33,M,Timur,3480,3/1/22,50000,Kartu Debit,J1,J,J. Bumbu Dapur
9866,3058,CPC,3/1/22,Paid,2/26/22,34,F,Timur,3481,3/1/22,143000,Virtual Account,F3,F,F. Paket Masak
9867,3059,Organic Social,3/1/22,Paid,3/1/22,24,F,Timur,3482,3/1/22,80000,Transfer Rekening,G1,G,G. Unggas
9873,3060,Direct,3/1/22,Paid,2/28/22,34,F,Selatan,3483,3/1/22,390000,QRIS,J2,J,J. Bumbu Dapur
9874,3038,Organic Social,3/1/22,Paid,2/28/22,34,F,Timur,3484,3/1/22,135000,QRIS,G2,G,G. Unggas
9875,3061,CPC,3/1/22,Paid,2/27/22,25,M,Timur,3485,3/1/22,105000,Virtual Account,H2,H,H. Daging Beku
9877,3063,CPC,3/1/22,Paid,3/1/22,28,F,Pusat,3486,3/1/22,130000,Transfer Rekening,E3,E,E. Kebutuhan Pokok
9876,3062,CPC,3/1/22,Paid,2/28/22,27,F,Selatan,3487,3/1/22,83000,QRIS,G2,G,G. Unggas
9881,1561,Email,3/1/22,Paid,1/30/22,32,M,Selatan,3488,3/1/22,256000,Virtual Account,H1,H,H. Daging Beku
9886,3064,CPC,3/1/22,Paid,3/1/22,27,M,Barat,3489,3/1/22,160000,QRIS,J2,J,J. Bumbu Dapur
9890,3065,Organic Social,3/1/22,Paid,3/1/22,29,F,Selatan,3490,3/1/22,223000,Kartu Debit,F4,F,F. Paket Masak
9892,3066,Organic Search,3/1/22,Paid,2/27/22,34,M,Selatan,3491,3/1/22,517000,Kartu Kredit,E2,E,E. Kebutuhan Pokok
9894,3067,CPC,3/1/22,Paid,2/27/22,33,F,Barat,3492,3/1/22,585000,Transfer Rekening,H2,H,H. Daging Beku
9895,3068,Organic Social,3/1/22,Paid,3/1/22,28,F,Selatan,3493,3/1/22,579000,QRIS,H2,H,H. Daging Beku
9898,3069,CPC,3/1/22,Paid,2/28/22,35,M,Selatan,3494,3/1/22,176000,Transfer Rekening,J1,J,J. Bumbu Dapur
9903,1270,CPC,3/1/22,Paid,1/28/22,24,M,Pusat,3495,3/1/22,349000,QRIS,H2,H,H. Daging Beku
9902,3070,Organic Social,3/1/22,Paid,3/1/22,26,M,Selatan,3496,3/1/22,123000,QRIS,G2,G,G. Unggas
9904,3071,Direct,3/1/22,Paid,2/28/22,36,F,Selatan,3497,3/1/22,230000,Virtual Account,G2,G,G. Unggas
9911,3072,Direct,3/1/22,Paid,2/27/22,40,F,Selatan,3498,3/1/22,137000,Virtual Account,B2,B,B. Makanan Beku
9915,3074,CPC,3/1/22,Paid,3/1/22,36,F,Barat,3499,3/1/22,58000,Kartu Kredit,B3,B,B. Makanan Beku
9918,3076,Organic Search,3/1/22,Paid,2/27/22,25,M,Timur,3500,3/1/22,268000,QRIS,H1,H,H. Daging Beku
9913,3073,Organic Social,3/1/22,Paid,2/27/22,40,M,Pusat,3501,3/1/22,283000,QRIS,G2,G,G. Unggas
9917,3075,Organic Search,3/1/22,Paid,2/28/22,40,M,Barat,3502,3/1/22,76000,Virtual Account,B3,B,B. Makanan Beku
9926,3078,CPC,3/1/22,Paid,2/28/22,35,M,Selatan,3503,3/1/22,308000,Transfer Rekening,H2,H,H. Daging Beku
9923,3077,CPC,3/1/22,Paid,3/1/22,27,F,Timur,3504,3/1/22,140000,Virtual Account,E2,E,E. Kebutuhan Pokok
9922,2952,Direct,3/1/22,Paid,2/26/22,26,F,Barat,3505,3/1/22,390000,QRIS,H2,H,H. Daging Beku
9931,3079,Organic Search,3/1/22,Paid,3/1/22,31,M,Selatan,3506,3/1/22,172000,QRIS,J2,J,J. Bumbu Dapur
9934,3081,Organic Social,3/1/22,Paid,3/1/22,28,M,Pusat,3507,3/1/22,384000,QRIS,H2,H,H. Daging Beku
9932,3080,CPC,3/1/22,Paid,3/1/22,39,F,Selatan,3508,3/1/22,46000,QRIS,J2,J,J. Bumbu Dapur
9940,3083,Organic Social,3/1/22,Paid,3/1/22,39,M,Selatan,3509,3/1/22,474000,Virtual Account,I1,I,I. Buah
9939,3082,CPC,3/1/22,Paid,2/27/22,33,M,Barat,3510,3/1/22,356000,Kartu Kredit,J1,J,J. Bumbu Dapur
9944,952,Direct,3/1/22,Paid,1/23/22,34,F,Barat,3511,3/1/22,356000,QRIS,F4,F,F. Paket Masak
9942,2554,CPC,3/1/22,Paid,2/24/22,19,F,Pusat,3512,3/1/22,50000,Virtual Account,J1,J,J. Bumbu Dapur
9954,3084,CPC,3/1/22,Paid,2/27/22,38,M,Selatan,3513,3/1/22,170000,Virtual Account,J1,J,J. Bumbu Dapur
9953,768,Email,3/1/22,Paid,1/19/22,39,F,Pusat,3514,3/1/22,226000,QRIS,I1,I,I. Buah
9957,3085,CPC,3/1/22,Paid,3/1/22,22,M,Utara,3515,3/1/22,48000,QRIS,B3,B,B. Makanan Beku
9961,3088,Organic Social,3/1/22,Paid,3/1/22,37,M,Barat,3516,3/1/22,181000,QRIS,J1,J,J. Bumbu Dapur
9960,3087,Organic Social,3/1/22,Paid,3/1/22,22,M,Timur,3517,3/1/22,53000,QRIS,G2,G,G. Unggas
9959,3086,CPC,3/1/22,Paid,2/28/22,22,F,Timur,3518,3/1/22,170000,QRIS,E3,E,E. Kebutuhan Pokok
9966,3089,Organic Search,3/1/22,Paid,3/1/22,39,F,Timur,3519,3/1/22,172000,Transfer Rekening,J1,J,J. Bumbu Dapur
9969,3090,CPC,3/1/22,Paid,3/1/22,33,M,Barat,3520,3/1/22,718000,Transfer Rekening,G1,G,G. Unggas
9968,2524,Direct,3/1/22,Paid,2/22/22,29,F,Selatan,3521,3/1/22,325000,QRIS,J1,J,J. Bumbu Dapur
9978,3091,Organic Search,3/1/22,Paid,3/1/22,24,F,Timur,3522,3/1/22,70000,QRIS,E2,E,E. Kebutuhan Pokok
9981,856,CPC,3/1/22,Paid,1/21/22,20,F,Pusat,3523,3/1/22,86000,Virtual Account,G2,G,G. Unggas
9982,3092,CPC,3/1/22,Paid,3/1/22,24,F,Selatan,3524,3/1/22,90000,QRIS,J1,J,J. Bumbu Dapur
9983,3093,Organic Social,3/1/22,Paid,2/28/22,21,F,Timur,3525,3/1/22,117000,Kartu Debit,F3,F,F. Paket Masak
9985,3094,CPC,3/1/22,Paid,2/27/22,19,M,Selatan,3526,3/1/22,155000,QRIS,E4,E,E. Kebutuhan Pokok
9993,3097,Organic Social,3/1/22,Paid,2/28/22,27,F,Selatan,3527,3/1/22,62000,QRIS,B3,B,B. Makanan Beku
9989,3095,Direct,3/1/22,Paid,2/28/22,25,M,Pusat,3528,3/1/22,423000,Transfer Rekening,H1,H,H. Daging Beku
9991,3096,Organic Search,3/1/22,Paid,2/27/22,30,F,Selatan,3529,3/1/22,176000,QRIS,G2,G,G. Unggas
9995,3098,Organic Search,3/1/22,Paid,3/1/22,36,F,Timur,3530,3/1/22,282000,QRIS,E3,E,E. Kebutuhan Pokok
10012,3099,CPC,3/1/22,Paid,2/28/22,29,F,Pusat,3531,3/1/22,648000,Kartu Debit,J2,J,J. Bumbu Dapur
10014,3100,Organic Social,3/1/22,Paid,2/28/22,22,M,Timur,3532,3/1/22,48000,QRIS,D1,D,D. Makanan dan Minuman Ringan
10016,2532,Organic Social,3/1/22,Paid,2/22/22,26,M,Pusat,3533,3/1/22,654000,Transfer Rekening,H1,H,H. Daging Beku
10017,258,Email,3/1/22,Paid,1/4/22,32,F,Pusat,3534,3/1/22,478000,Transfer Rekening,H1,H,H. Daging Beku
10020,3101,CPC,3/1/22,Paid,2/28/22,36,M,Timur,3535,3/1/22,100000,Virtual Account,B3,B,B. Makanan Beku
10023,3103,CPC,3/1/22,Paid,3/1/22,23,M,Timur,3536,3/1/22,115000,QRIS,E1,E,E. Kebutuhan Pokok
10021,3102,CPC,3/1/22,Paid,2/28/22,23,M,Timur,3537,3/1/22,50000,Virtual Account,J1,J,J. Bumbu Dapur
10040,3104,Organic Social,3/1/22,Paid,2/27/22,32,M,Barat,3538,3/1/22,292000,Kartu Kredit,J2,J,J. Bumbu Dapur
10041,3105,CPC,3/1/22,Paid,3/1/22,33,M,Selatan,3539,3/1/22,359000,Kartu Kredit,F4,F,F. Paket Masak
10048,3106,CPC,3/1/22,Paid,2/28/22,27,F,Selatan,3540,3/1/22,102000,QRIS,B3,B,B. Makanan Beku
10050,2232,Organic Search,3/1/22,Paid,2/13/22,34,M,Pusat,3541,3/1/22,703000,Kartu Kredit,J2,J,J. Bumbu Dapur
10052,3107,Organic Social,3/1/22,Paid,2/28/22,23,M,Pusat,3542,3/1/22,63000,Virtual Account,G2,G,G. Unggas
10057,3108,Organic Social,3/1/22,Paid,3/1/22,25,M,Selatan,3543,3/1/22,549000,QRIS,H1,H,H. Daging Beku
10059,3109,CPC,3/1/22,Paid,3/1/22,24,F,Pusat,3544,3/1/22,28000,Kartu Kredit,J2,J,J. Bumbu Dapur
10061,3110,CPC,3/1/22,Paid,2/28/22,25,F,Selatan,3545,3/1/22,577000,QRIS,H2,H,H. Daging Beku
10067,3111,Direct,3/1/22,Paid,2/28/22,31,M,Barat,3546,3/1/22,477000,QRIS,F1,F,F. Paket Masak
10079,3113,Direct,3/1/22,Paid,2/28/22,26,M,Selatan,3548,3/1/22,537000,Kartu Kredit,I1,I,I. Buah
10080,3114,Direct,3/1/22,Paid,3/1/22,24,M,Pusat,3549,3/1/22,406000,QRIS,J2,J,J. Bumbu Dapur
10077,3112,CPC,3/1/22,Paid,2/27/22,22,F,Selatan,3550,3/1/22,54000,Kartu Kredit,G2,G,G. Unggas
10082,3116,CPC,3/1/22,Paid,3/1/22,29,M,Pusat,3551,3/1/22,506000,QRIS,H1,H,H. Daging Beku
10081,3115,Organic Social,3/1/22,Paid,3/1/22,26,F,Pusat,3552,3/1/22,73000,Virtual Account,I1,I,I. Buah
10096,3118,Organic Social,3/1/22,Paid,2/27/22,27,M,Barat,3553,3/1/22,115000,Virtual Account,E1,E,E. Kebutuhan Pokok
10095,3117,Direct,3/1/22,Paid,3/1/22,29,M,Pusat,3554,3/1/22,223000,Transfer Rekening,H2,H,H. Daging Beku
10099,948,Organic Social,3/1/22,Paid,1/24/22,30,F,Timur,3555,3/1/22,122000,Virtual Account,J1,J,J. Bumbu Dapur
10100,3119,CPC,3/1/22,Paid,3/1/22,28,M,Timur,3556,3/1/22,218000,Virtual Account,G2,G,G. Unggas
10103,3120,CPC,3/1/22,Paid,2/28/22,35,F,Pusat,3557,3/1/22,220000,Virtual Account,H2,H,H. Daging Beku
10105,3121,Direct,3/1/22,Paid,3/1/22,40,F,Pusat,3558,3/1/22,304000,Transfer Rekening,H1,H,H. Daging Beku
10104,316,CPC,3/1/22,Paid,1/5/22,31,M,Pusat,3559,3/1/22,332000,Virtual Account,E3,E,E. Kebutuhan Pokok
10108,3114,Organic Social,3/1/22,Paid,3/1/22,24,M,Pusat,3560,3/1/22,337000,Kartu Kredit,F4,F,F. Paket Masak
10110,3122,Organic Search,3/1/22,Paid,2/27/22,23,M,Pusat,3561,3/1/22,113000,Virtual Account,G2,G,G. Unggas
10112,3124,CPC,3/1/22,Paid,2/27/22,40,F,Barat,3562,3/1/22,250000,QRIS,E2,E,E. Kebutuhan Pokok
10111,3123,CPC,3/1/22,Paid,3/1/22,32,F,Selatan,3563,3/1/22,131000,Kartu Kredit,J2,J,J. Bumbu Dapur
10115,3125,Organic Social,3/1/22,Paid,3/1/22,25,M,Timur,3564,3/1/22,114000,QRIS,J1,J,J. Bumbu Dapur
10121,3126,CPC,3/1/22,Paid,2/28/22,28,M,Pusat,3565,3/1/22,375000,Kartu Kredit,G1,G,G. Unggas
10123,3127,CPC,3/1/22,Paid,2/28/22,30,M,Pusat,3566,3/1/22,447000,Kartu Kredit,H1,H,H. Daging Beku
10126,3129,CPC,3/1/22,Paid,2/28/22,31,M,Barat,3567,3/1/22,236000,Transfer Rekening,F4,F,F. Paket Masak
10125,3128,Organic Social,3/1/22,Paid,3/1/22,27,F,Barat,3568,3/1/22,336000,Transfer Rekening,H1,H,H. Daging Beku
10132,3131,CPC,3/1/22,Paid,3/1/22,27,F,Pusat,3569,3/1/22,602000,Virtual Account,H2,H,H. Daging Beku
10133,3132,CPC,3/1/22,Paid,3/1/22,22,M,Pusat,3570,3/1/22,107000,Virtual Account,E4,E,E. Kebutuhan Pokok
10131,3130,Direct,3/1/22,Paid,3/1/22,36,F,Pusat,3571,3/1/22,136000,QRIS,D2,D,D. Makanan dan Minuman Ringan
10136,3133,Organic Social,3/1/22,Paid,2/28/22,30,F,Timur,3572,3/1/22,190000,Virtual Account,E2,E,E. Kebutuhan Pokok
10135,997,CPC,3/1/22,Paid,1/24/22,27,F,Barat,3573,3/1/22,186000,QRIS,E4,E,E. Kebutuhan Pokok
10138,3134,CPC,3/1/22,Paid,3/1/22,31,M,Timur,3574,3/1/22,150000,QRIS,E1,E,E. Kebutuhan Pokok
10142,135,Organic Search,3/1/22,Paid,1/2/22,37,M,Barat,3575,3/1/22,448000,Kartu Kredit,H2,H,H. Daging Beku
10144,2581,Direct,3/1/22,Paid,2/23/22,25,M,Selatan,3576,3/1/22,134000,Transfer Rekening,F1,F,F. Paket Masak
10147,3136,CPC,3/1/22,Paid,2/28/22,24,F,Barat,3578,3/1/22,32000,Virtual Account,J1,J,J. Bumbu Dapur
10146,3135,CPC,3/1/22,Paid,2/28/22,26,F,Timur,3579,3/1/22,78000,QRIS,B3,B,B. Makanan Beku
10149,1022,CPC,3/1/22,Paid,1/25/22,32,M,Barat,3580,3/1/22,316000,Kartu Debit,H1,H,H. Daging Beku
10151,3137,Organic Social,3/1/22,Paid,2/28/22,36,F,Selatan,3581,3/1/22,294000,Kartu Kredit,E1,E,E. Kebutuhan Pokok
17810,5171,Organic Search,4/1/22,Paid,3/30/22,29,M,Barat,6332,4/1/22,534000,Kartu Kredit,H1,H,H. Daging Beku
17811,5172,CPC,4/1/22,Paid,3/30/22,25,F,Pusat,6333,4/1/22,55000,Virtual Account,C1,C,C. Susu & Olahan Susu
17818,5173,CPC,4/1/22,Paid,3/30/22,20,F,Timur,6334,4/1/22,146000,QRIS,G2,G,G. Unggas
17821,2500,Organic Social,4/1/22,Paid,2/22/22,38,M,Pusat,6335,4/1/22,170000,Transfer Rekening,J1,J,J. Bumbu Dapur
17824,5174,CPC,4/1/22,Paid,3/29/22,40,F,Selatan,6336,4/1/22,236000,Virtual Account,J1,J,J. Bumbu Dapur
17829,5175,Direct,4/1/22,Paid,3/31/22,39,M,Selatan,6337,4/1/22,248000,QRIS,E2,E,E. Kebutuhan Pokok
17836,5176,CPC,4/1/22,Paid,3/31/22,34,M,Pusat,6338,4/1/22,452000,Kartu Kredit,F3,F,F. Paket Masak
17837,5177,CPC,4/1/22,Paid,4/1/22,34,F,Selatan,6339,4/1/22,276000,Transfer Rekening,H1,H,H. Daging Beku
17843,5178,Organic Social,4/1/22,Paid,3/31/22,22,F,Pusat,6340,4/1/22,43000,QRIS,G2,G,G. Unggas
17849,5179,Organic Search,4/1/22,Paid,3/30/22,25,M,Selatan,6341,4/1/22,308000,Kartu Kredit,F3,F,F. Paket Masak
17853,5180,CPC,4/1/22,Paid,3/31/22,27,F,Pusat,6342,4/1/22,152000,QRIS,H2,H,H. Daging Beku
17860,5182,Organic Social,4/1/22,Paid,3/31/22,20,F,Timur,6343,4/1/22,78000,QRIS,B3,B,B. Makanan Beku
17861,5183,CPC,4/1/22,Paid,3/29/22,29,M,Barat,6344,4/1/22,291000,Kartu Kredit,F4,F,F. Paket Masak
17859,5181,CPC,4/1/22,Paid,3/29/22,25,M,Timur,6345,4/1/22,96000,Virtual Account,E4,E,E. Kebutuhan Pokok
17872,2246,Email,4/1/22,Paid,2/15/22,28,F,Pusat,6346,4/1/22,109000,Virtual Account,J2,J,J. Bumbu Dapur
17874,5184,CPC,4/1/22,Paid,4/1/22,26,F,Selatan,6347,4/1/22,60000,Virtual Account,J1,J,J. Bumbu Dapur
17876,5185,Organic Social,4/1/22,Paid,3/31/22,33,F,Pusat,6348,4/1/22,38000,Transfer Rekening,B3,B,B. Makanan Beku
17878,5186,CPC,4/1/22,Paid,3/30/22,24,F,Barat,6349,4/1/22,424000,Kartu Kredit,H2,H,H. Daging Beku
